object_id,object_type,route_id,priority_band,timing,empire_context,prereq_state,desired_action,weight_formula,safety_gates,parent_ai_strategy,source_file,notes
building_giga_matrioshka_brain_uplink,building,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,reuse,common/buildings/giga_matrioshka_brain_uplinks.txt,flavor_low_impact with parent_ai_complete
giga_tech_dyson_o_star,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_01_physics.txt,mandatory_unlock with parent_ai_partial
giga_tech_lifter_o_star,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_01_physics.txt,mandatory_unlock with parent_ai_partial
giga_tech_matrioshka_brain_1,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_05_weightless.txt,mandatory_unlock with parent_ai_partial
giga_tech_neutronium_gigaforge,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_03_engineering.txt,mandatory_unlock with parent_ai_partial
giga_tech_nidavellir,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_03_engineering.txt,mandatory_unlock with parent_ai_partial
giga_tech_repeatable_matrioshka_brain_cap,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,override,common/technology/giga_07_repeatables_megastructures.txt,mandatory_unlock with parent_ai_absent
giga_tech_repeatable_nidavellir_cap,technology,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,override,common/technology/giga_07_repeatables_megastructures.txt,mandatory_unlock with parent_ai_absent
giga_o_star.1000,event,apex_site_preservation_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/giga_019_o_stars.txt,unknown_manual_review with parent_ai_unknown
giga_o_star.2000,event,apex_site_preservation_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/giga_019_o_stars.txt,unknown_manual_review with parent_ai_unknown
giga_o_star.2001,event,apex_site_preservation_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/giga_019_o_stars.txt,unknown_manual_review with parent_ai_unknown
influence_expenditure_claims,ai_budget,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/ai_budget/00_influence_budget.txt,prerequisite_only with parent_ai_partial
influence_expenditure_claims_fanatic_militarist,ai_budget,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/ai_budget/00_influence_budget.txt,prerequisite_only with parent_ai_partial
influence_expenditure_claims_militarist,ai_budget,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/ai_budget/00_influence_budget.txt,prerequisite_only with parent_ai_partial
ap_lord_of_war,ascension_perk,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/ascension_perks/00_ascension_perks.txt,mandatory_unlock with parent_ai_partial
building_ancient_ward_1,building,conquest_escape_route,high,fallback,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/23_shroud_buildings.txt,flavor_low_impact with parent_ai_absent
building_ancient_ward_2,building,conquest_escape_route,high,fallback,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/23_shroud_buildings.txt,flavor_low_impact with parent_ai_absent
building_expanded_warren,building,conquest_escape_route,high,fallback,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/07_amenity_buildings.txt,flavor_low_impact with parent_ai_absent
building_hive_warren,building,conquest_escape_route,high,fallback,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/07_amenity_buildings.txt,flavor_low_impact with parent_ai_absent
d_toxic_god_deitys_swarms,deposit,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/deposits/02_event_planetary_deposits.txt,flavor_low_impact with parent_ai_absent
d_toxic_god_deitys_swarms_upgraded,deposit,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/deposits/02_event_planetary_deposits.txt,flavor_low_impact with parent_ai_absent
d_wetware_computer,deposit,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,reuse,common/deposits/02_event_planetary_deposits.txt,flavor_low_impact with parent_ai_complete
TAC_DebrisFleet_gate_close,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
TAC_DebrisFleet_gate_open,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
TAC_DebrisFleet_gate_open_crisis_type,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
TAC_DebrisFleet_gate_open_player_type,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
Transwarp_hub_1,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
Transwarp_hub_2,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
Transwarp_hub_3,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
Transwarp_hub_4,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
Transwarp_hub_5,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_z_giga_compat_dummy_megas.txt,prerequisite_only with parent_ai_absent
behemoth_fleet_egg,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_e_behemoth_egg.txt,prerequisite_only with parent_ai_partial
behemoth_fleet_egg,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/21_behemoth_egg.txt,prerequisite_only with parent_ai_partial
dyson_sphere_2_a_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_sphere_2_b_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_sphere_2_f_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_sphere_2_g_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_sphere_2_k_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_sphere_2_m_giant_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_sphere_2_m_star_swarm,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_e_dyson_sphere_scaling.txt,economy_multiplier with parent_ai_absent
dyson_swarm_1,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_c_dyson_swarm_dummy.txt,economy_multiplier with parent_ai_absent
dyson_swarm_1,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_c_dyson_swarm.txt,economy_multiplier with parent_ai_partial
dyson_swarm_1,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/18_dyson_swarm.txt,economy_multiplier with parent_ai_partial
dyson_swarm_2,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_c_dyson_swarm.txt,economy_multiplier with parent_ai_partial
dyson_swarm_2,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/18_dyson_swarm.txt,economy_multiplier with parent_ai_absent
dyson_swarm_3,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_c_dyson_swarm.txt,economy_multiplier with parent_ai_partial
dyson_swarm_3,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/18_dyson_swarm.txt,economy_multiplier with parent_ai_absent
dyson_swarm_3_a_star,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_c_dyson_swarm.txt,economy_multiplier with parent_ai_absent
dyson_swarm_3_b_star,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_c_dyson_swarm.txt,economy_multiplier with parent_ai_absent
dyson_swarm_3_basic,megastructure,conquest_escape_route,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_c_dyson_swarm.txt,economy_multiplier with parent_ai_absent
